date,city,latitude,temp_min_c,temp_max_c,temp_mean_c,rainfall_mm,humidity_pct
2016-06-05,Kano,12.0,28.7,36.5,32.8,0.0,77.0
2016-06-06,Kano,12.0,28.1,36.0,32.0,0.0,79.0
2016-06-07,Kano,12.0,27.4,34.8,31.3,0.0,78.0
2016-06-08,Kano,12.0,27.7,36.6,33.2,9.9,75.0
2016-06-09,Kano,12.0,28.2,36.9,32.7,6.5,79.0
2016-06-10,Kano,12.0,28.9,38.0,33.3,8.3,76.0
2016-06-11,Kano,12.0,27.0,35.6,31.1,0.0,81.0
2016-06-12,Kano,12.0,30.2,39.4,34.8,0.0,79.0
2016-06-13,Kano,12.0,28.6,37.5,32.8,0.0,77.0
2016-06-14,Kano,12.0,23.8,33.4,29.5,0.3,73.0
2016-06-15,Kano,12.0,28.3,38.1,33.0,1.2,78.0
2016-06-16,Kano,12.0,27.6,36.7,32.2,0.0,74.0
2016-06-17,Kano,12.0,26.9,34.9,31.5,5.4,75.0
2016-06-18,Kano,12.0,28.8,37.6,34.0,12.6,78.0
2016-06-19,Kano,12.0,29.2,37.8,33.7,0.0,79.0
2016-06-20,Kano,12.0,28.8,37.5,33.0,5.1,75.0
2016-06-21,Kano,12.0,28.1,36.5,32.7,4.8,79.0
2016-06-22,Kano,12.0,28.1,36.5,33.1,7.7,79.0
2016-06-23,Kano,12.0,25.5,35.2,30.7,3.1,78.0
2016-06-24,Kano,12.0,28.0,36.0,32.6,0.0,80.0
2016-06-25,Kano,12.0,29.1,37.9,33.8,0.0,84.0
2016-06-26,Kano,12.0,28.4,37.5,33.5,13.6,80.0
2016-06-27,Kano,12.0,28.3,34.3,31.1,13.0,84.0
2016-06-28,Kano,12.0,27.9,37.5,32.4,11.9,82.0
2016-06-29,Kano,12.0,26.8,35.0,31.0,12.6,86.0
2016-06-30,Kano,12.0,27.8,35.6,32.3,0.0,86.0
2016-07-01,Kano,12.0,26.5,35.3,31.2,3.1,82.0
2016-07-02,Kano,12.0,25.8,34.0,31.1,7.3,80.0
2016-07-03,Kano,12.0,28.7,36.6,32.3,8.1,85.0
2016-07-04,Kano,12.0,27.0,35.6,31.1,4.6,82.0
2016-07-05,Kano,12.0,27.0,36.6,31.0,3.3,78.0
2016-07-06,Kano,12.0,28.0,36.2,32.1,13.4,87.0
2016-07-07,Kano,12.0,26.4,33.7,30.1,0.0,82.0
2016-07-08,Kano,12.0,25.5,35.4,31.3,0.0,76.0
2016-07-09,Kano,12.0,24.8,34.7,29.9,4.8,85.0
2016-07-10,Kano,12.0,26.0,34.3,30.0,6.9,89.0
2016-07-11,Kano,12.0,28.2,37.2,32.7,3.3,83.0
2016-07-12,Kano,12.0,26.6,35.3,30.9,8.3,84.0
2016-07-13,Kano,12.0,25.9,34.8,30.5,0.2,88.0
2016-07-14,Kano,12.0,28.1,35.3,32.1,1.8,84.0
2016-07-15,Kano,12.0,29.3,36.0,32.9,0.0,86.0
2016-07-16,Kano,12.0,27.1,34.4,31.3,9.0,90.0
2016-07-17,Kano,12.0,26.7,35.3,32.1,4.5,89.0
2016-07-18,Kano,12.0,26.6,33.6,30.3,12.4,88.0
2016-07-19,Kano,12.0,25.7,36.0,30.8,15.2,80.0
2016-07-20,Kano,12.0,25.9,34.3,30.7,5.6,90.0
2016-07-21,Kano,12.0,26.7,35.0,31.0,2.8,86.0
2016-07-22,Kano,12.0,26.6,35.4,31.6,5.8,90.0
2016-07-23,Kano,12.0,24.2,32.9,28.8,12.3,82.0
2016-07-24,Kano,12.0,26.1,33.4,29.4,0.0,92.0
2016-07-25,Kano,12.0,25.5,33.0,29.7,0.0,85.0
2016-07-26,Kano,12.0,24.8,33.4,29.1,5.6,90.0
2016-07-27,Kano,12.0,24.9,33.9,30.3,0.0,92.0
2016-07-28,Kano,12.0,25.9,33.8,30.2,8.8,90.0
2016-07-29,Kano,12.0,25.6,33.8,29.9,0.0,90.0
2016-07-30,Kano,12.0,25.5,33.8,29.3,5.7,89.0
2016-07-31,Kano,12.0,26.7,34.8,31.2,9.2,84.0
2016-08-01,Kano,12.0,26.0,33.9,29.8,12.2,94.0
2016-08-02,Kano,12.0,24.2,33.6,29.3,5.7,94.0
2016-08-03,Kano,12.0,25.2,33.6,29.5,12.6,88.0
2016-08-04,Kano,12.0,26.3,34.2,30.1,0.0,76.0
2016-08-05,Kano,12.0,24.2,32.6,29.4,13.3,94.0
2016-08-06,Kano,12.0,24.4,32.2,28.1,0.0,82.0
2016-08-07,Kano,12.0,26.3,34.4,30.9,0.0,92.0
2016-08-08,Kano,12.0,25.8,32.3,29.4,1.6,87.0
2016-08-09,Kano,12.0,22.8,31.2,27.5,5.6,92.0
2016-08-10,Kano,12.0,21.5,30.4,26.7,10.4,86.0
2016-08-11,Kano,12.0,25.2,35.1,29.3,12.4,90.0
2016-08-12,Kano,12.0,26.1,34.5,29.9,2.5,83.0
2016-08-13,Kano,12.0,25.0,33.3,28.8,8.9,90.0
2016-08-14,Kano,12.0,24.4,32.7,28.9,14.4,90.0
2016-08-15,Kano,12.0,23.2,32.7,28.8,2.4,93.0
2016-08-16,Kano,12.0,22.9,33.6,28.0,0.0,88.0
2016-08-17,Kano,12.0,20.9,29.7,26.1,0.0,91.0
2016-08-18,Kano,12.0,23.2,31.2,27.0,2.0,88.0
2016-08-19,Kano,12.0,23.4,33.7,28.6,5.9,92.0
2016-08-20,Kano,12.0,23.1,31.8,28.2,0.0,92.0
2016-08-21,Kano,12.0,22.6,31.3,27.3,4.0,93.0
2016-08-22,Kano,12.0,22.6,30.7,26.8,0.0,85.0
2016-08-23,Kano,12.0,22.4,30.9,27.4,12.4,90.0
2016-08-24,Kano,12.0,22.7,31.2,26.8,2.6,91.0
2016-08-25,Kano,12.0,22.0,30.3,26.9,5.3,97.0
2016-08-26,Kano,12.0,22.8,31.5,27.1,12.6,98.0
2016-08-27,Kano,12.0,22.0,30.2,25.9,0.0,84.0
2016-08-28,Kano,12.0,23.3,32.1,27.6,2.1,87.0
2016-08-29,Kano,12.0,20.7,30.3,26.4,0.0,79.0
2016-08-30,Kano,12.0,23.2,31.2,27.0,6.1,98.0
2016-08-31,Kano,12.0,21.3,31.0,26.4,0.0,91.0
2016-09-01,Kano,12.0,22.9,31.1,27.9,3.8,92.0
2016-09-02,Kano,12.0,22.3,30.0,26.7,10.5,88.0
2016-09-03,Kano,12.0,22.3,30.8,26.5,0.0,89.0
2016-09-04,Kano,12.0,22.6,30.8,26.3,0.0,93.0
2016-09-05,Kano,12.0,22.8,32.2,28.1,0.0,85.0
2016-09-06,Kano,12.0,21.8,30.2,25.6,3.5,84.0
2016-09-07,Kano,12.0,22.9,29.5,25.8,0.0,87.0
2016-09-08,Kano,12.0,20.9,30.3,25.6,3.5,88.0
2016-09-09,Kano,12.0,19.5,27.1,23.2,15.7,90.0
2016-09-10,Kano,12.0,20.9,28.9,25.3,0.0,88.0
2016-09-11,Kano,12.0,22.6,31.1,26.3,5.2,84.0
2016-09-12,Kano,12.0,21.4,30.1,25.6,16.9,86.0
2016-09-13,Kano,12.0,22.0,30.3,26.6,3.9,88.0
2016-09-14,Kano,12.0,21.0,29.4,25.7,21.6,90.0
2016-09-15,Kano,12.0,19.9,29.6,25.3,9.7,91.0
2016-09-16,Kano,12.0,21.1,29.0,25.6,2.2,86.0
2016-09-17,Kano,12.0,20.3,29.1,24.9,4.5,84.0
2016-09-18,Kano,12.0,19.7,28.0,24.1,5.2,83.0
2016-09-19,Kano,12.0,19.1,28.3,24.1,21.6,91.0
2016-09-20,Kano,12.0,17.7,24.3,21.5,13.8,84.0
2016-09-21,Kano,12.0,21.6,29.3,25.8,11.5,83.0
2016-09-22,Kano,12.0,19.2,27.9,23.7,3.9,86.0
2016-09-23,Kano,12.0,18.8,27.3,22.7,5.5,92.0
2016-09-24,Kano,12.0,18.0,27.3,23.4,9.5,82.0
2016-09-25,Kano,12.0,20.9,30.0,25.6,9.8,87.0
2016-09-26,Kano,12.0,19.9,26.7,23.6,5.7,83.0
2016-09-27,Kano,12.0,19.0,27.5,23.7,5.2,85.0
2016-09-28,Kano,12.0,20.4,29.8,25.7,9.4,87.0
2016-09-29,Kano,12.0,20.1,28.1,24.2,15.8,89.0
2016-09-30,Kano,12.0,17.5,27.3,22.8,1.3,82.0
2016-10-01,Kano,12.0,16.5,25.0,21.2,0.0,86.0
2016-10-02,Kano,12.0,19.1,27.5,23.7,4.0,84.0
2016-10-03,Kano,12.0,16.9,26.5,22.1,2.8,85.0
2016-10-04,Kano,12.0,18.9,27.2,23.5,0.0,88.0
2016-10-05,Kano,12.0,17.9,26.1,22.6,0.0,80.0
2016-10-06,Kano,12.0,18.5,27.3,23.1,6.1,85.0
2016-10-07,Kano,12.0,20.1,26.9,23.5,4.9,82.0
2016-10-08,Kano,12.0,15.8,25.4,20.5,0.0,86.0
2016-10-09,Kano,12.0,17.8,25.4,22.5,5.2,83.0
2016-10-10,Kano,12.0,18.0,26.1,22.2,8.2,80.0
2016-10-11,Kano,12.0,19.5,27.5,22.5,8.6,84.0
2016-10-12,Kano,12.0,17.8,27.8,22.6,2.1,78.0
2016-10-13,Kano,12.0,18.2,26.1,22.2,0.0,79.0
2016-10-14,Kano,12.0,17.4,25.9,21.2,17.8,77.0
2016-10-15,Kano,12.0,16.8,25.1,20.6,0.0,77.0
2016-10-16,Kano,12.0,16.7,23.7,20.0,6.4,68.0
2016-10-17,Kano,12.0,17.1,26.1,21.8,9.0,77.0
2016-10-18,Kano,12.0,16.3,25.7,22.2,0.0,78.0
2016-10-19,Kano,12.0,17.0,24.2,21.2,7.5,81.0
2016-10-20,Kano,12.0,17.4,26.7,22.4,0.0,74.0
2016-10-21,Kano,12.0,16.8,25.6,21.3,3.1,76.0
2016-10-22,Kano,12.0,16.6,24.5,21.3,7.2,77.0
2016-10-23,Kano,12.0,15.2,23.6,19.7,0.0,80.0
2016-10-24,Kano,12.0,15.8,24.0,20.7,12.9,78.0
2016-10-25,Kano,12.0,18.4,25.9,22.2,0.0,78.0
2016-10-26,Kano,12.0,18.1,26.4,22.6,9.5,80.0
2016-10-27,Kano,12.0,15.6,25.3,20.8,1.4,78.0
2016-10-28,Kano,12.0,17.0,25.6,21.9,0.0,73.0
2016-10-29,Kano,12.0,17.8,25.7,22.5,21.6,82.0
2016-10-30,Kano,12.0,15.3,24.9,19.8,4.5,67.0
2016-10-31,Kano,12.0,16.9,25.4,21.1,6.2,78.0
2016-11-01,Kano,12.0,16.7,25.5,21.0,0.0,76.0
2016-11-02,Kano,12.0,18.3,26.2,21.9,9.3,79.0
2016-11-03,Kano,12.0,14.9,24.3,19.7,0.0,73.0
2016-11-04,Kano,12.0,15.6,25.2,20.9,0.0,72.0
2016-11-05,Kano,12.0,15.6,24.6,20.3,19.3,69.0
2016-11-06,Kano,12.0,16.5,25.1,21.0,6.5,69.0
2016-11-07,Kano,12.0,17.0,25.6,21.8,3.9,72.0
2016-11-08,Kano,12.0,18.8,26.6,22.1,0.0,69.0
2016-11-09,Kano,12.0,17.5,25.6,21.7,0.0,69.0
2016-11-10,Kano,12.0,14.8,23.3,19.3,0.0,68.0
2016-11-11,Kano,12.0,16.3,24.0,19.8,0.0,76.0
2016-11-12,Kano,12.0,16.8,25.7,21.4,1.0,68.0
2016-11-13,Kano,12.0,17.5,24.3,20.9,3.2,72.0
2016-11-14,Kano,12.0,15.0,24.1,19.9,0.3,70.0
2016-11-15,Kano,12.0,14.6,22.6,19.2,0.0,72.0
2016-11-16,Kano,12.0,11.5,20.0,15.9,14.8,69.0
2016-11-17,Kano,12.0,13.4,22.9,18.4,0.0,73.0
2016-11-18,Kano,12.0,15.2,24.9,19.8,0.0,72.0
2016-11-19,Kano,12.0,15.0,24.1,19.8,4.9,74.0
2016-11-20,Kano,12.0,15.9,25.1,20.5,0.0,66.0
2016-11-21,Kano,12.0,16.8,24.1,20.7,0.0,65.0
2016-11-22,Kano,12.0,17.1,26.9,22.5,0.0,67.0
2016-11-23,Kano,12.0,14.0,22.5,19.2,0.0,69.0
2016-11-24,Kano,12.0,13.1,22.6,17.9,0.0,70.0
2016-11-25,Kano,12.0,14.4,22.4,19.0,6.5,65.0
2016-11-26,Kano,12.0,16.9,25.3,21.9,0.0,68.0
2016-11-27,Kano,12.0,14.8,24.5,20.0,0.0,66.0
2016-11-28,Kano,12.0,15.5,26.1,21.1,0.0,66.0
2016-11-29,Kano,12.0,15.2,24.0,19.4,0.0,67.0
2016-11-30,Kano,12.0,14.3,23.3,19.5,0.0,72.0
2016-12-01,Kano,12.0,13.7,21.5,18.1,0.0,69.0
2016-12-02,Kano,12.0,16.1,23.4,19.7,0.0,70.0
2016-12-03,Kano,12.0,15.0,24.1,20.0,0.0,67.0
2016-12-04,Kano,12.0,15.6,25.0,21.0,0.0,72.0
2016-12-05,Kano,12.0,15.6,24.1,20.7,0.0,69.0
2016-12-06,Kano,12.0,17.9,27.0,22.3,3.7,59.0
2016-12-07,Kano,12.0,15.2,24.7,19.9,16.3,68.0
2016-12-08,Kano,12.0,15.4,25.5,20.4,0.0,66.0
2016-12-09,Kano,12.0,15.3,23.1,20.1,2.0,67.0
2016-12-10,Kano,12.0,14.1,22.9,19.4,0.0,58.0
2016-12-11,Kano,12.0,15.5,24.8,20.6,5.5,58.0
2016-12-12,Kano,12.0,15.7,23.9,19.9,0.0,63.0
2016-12-13,Kano,12.0,17.5,25.8,22.0,0.0,56.0
2016-12-14,Kano,12.0,15.2,22.9,19.4,0.0,66.0
2016-12-15,Kano,12.0,15.3,23.3,19.9,0.0,64.0
2016-12-16,Kano,12.0,15.6,24.2,18.9,0.0,71.0
2016-12-17,Kano,12.0,15.1,23.9,20.7,0.0,64.0
2016-12-18,Kano,12.0,14.9,22.0,18.9,0.0,65.0
2016-12-19,Kano,12.0,16.2,23.7,20.4,0.0,65.0
2016-12-20,Kano,12.0,14.6,23.3,19.2,0.0,62.0
2016-12-21,Kano,12.0,15.7,23.2,19.4,0.0,62.0
2016-12-22,Kano,12.0,15.4,23.9,19.7,0.0,62.0
2016-12-23,Kano,12.0,16.8,25.0,21.4,0.0,52.0
2016-12-24,Kano,12.0,15.0,24.6,20.5,0.0,66.0
2016-12-25,Kano,12.0,16.0,24.6,20.5,2.1,66.0
2016-12-26,Kano,12.0,17.1,26.3,21.3,0.0,65.0
2016-12-27,Kano,12.0,16.2,25.1,20.0,0.0,61.0
2016-12-28,Kano,12.0,12.9,22.6,18.7,0.0,60.0
2016-12-29,Kano,12.0,15.1,24.2,19.7,0.0,56.0
2016-12-30,Kano,12.0,16.1,24.7,20.6,1.6,55.0
2016-12-31,Kano,12.0,17.3,25.4,20.9,0.0,58.0
2017-01-01,Kano,12.0,16.8,25.9,21.6,0.0,56.0
2017-01-02,Kano,12.0,16.8,25.4,20.9,0.0,57.0
2017-01-03,Kano,12.0,16.9,26.8,22.3,0.0,53.0
2017-01-04,Kano,12.0,16.8,25.9,21.6,0.0,50.0
2017-01-05,Kano,12.0,15.1,23.8,19.7,0.0,53.0
2017-01-06,Kano,12.0,14.8,23.2,18.5,0.0,55.0
2017-01-07,Kano,12.0,15.8,24.2,20.3,0.0,49.0
2017-01-08,Kano,12.0,17.2,25.3,21.6,0.0,56.0
2017-01-09,Kano,12.0,17.4,25.0,21.9,0.0,62.0
2017-01-10,Kano,12.0,18.2,25.8,21.5,0.0,52.0
2017-01-11,Kano,12.0,17.9,26.2,21.8,0.0,64.0
2017-01-12,Kano,12.0,19.0,26.2,23.2,0.0,52.0
2017-01-13,Kano,12.0,17.1,25.5,21.9,0.0,54.0
2017-01-14,Kano,12.0,19.0,26.7,22.3,0.0,57.0
2017-01-15,Kano,12.0,18.4,27.7,23.7,0.0,55.0
2017-01-16,Kano,12.0,14.8,24.1,20.1,0.0,49.0
2017-01-17,Kano,12.0,20.1,28.6,24.0,0.0,56.0
2017-01-18,Kano,12.0,13.4,23.4,19.4,0.0,56.0
2017-01-19,Kano,12.0,16.8,25.6,21.4,2.1,54.0
2017-01-20,Kano,12.0,17.4,25.1,21.8,0.0,56.0
2017-01-21,Kano,12.0,15.8,24.9,20.7,0.0,57.0
2017-01-22,Kano,12.0,17.7,25.6,22.4,0.0,52.0
2017-01-23,Kano,12.0,18.0,25.8,22.6,0.0,58.0
2017-01-24,Kano,12.0,19.7,27.3,23.6,0.0,53.0
2017-01-25,Kano,12.0,19.4,28.0,23.6,0.0,62.0
2017-01-26,Kano,12.0,18.4,27.2,23.1,0.0,60.0
2017-01-27,Kano,12.0,19.3,27.8,24.3,0.0,52.0
2017-01-28,Kano,12.0,18.5,28.4,23.8,0.0,60.0
2017-01-29,Kano,12.0,18.7,27.1,22.9,0.0,57.0
2017-01-30,Kano,12.0,18.9,28.1,23.5,0.0,58.0
2017-01-31,Kano,12.0,18.6,26.2,22.7,0.0,55.0
2017-02-01,Kano,12.0,17.0,27.0,22.2,2.4,54.0
2017-02-02,Kano,12.0,19.8,29.0,24.1,0.0,55.0
2017-02-03,Kano,12.0,17.9,26.6,22.1,0.0,52.0
2017-02-04,Kano,12.0,19.1,27.9,23.6,0.0,48.0
2017-02-05,Kano,12.0,17.9,25.7,21.4,0.0,53.0
2017-02-06,Kano,12.0,19.3,28.3,24.1,0.0,53.0
2017-02-07,Kano,12.0,19.0,26.5,23.3,0.0,51.0
2017-02-08,Kano,12.0,18.7,28.5,24.9,0.0,58.0
2017-02-09,Kano,12.0,20.0,28.0,24.1,0.4,57.0
2017-02-10,Kano,12.0,20.0,27.7,24.3,0.0,54.0
2017-02-11,Kano,12.0,19.5,29.5,24.6,0.0,55.0
2017-02-12,Kano,12.0,19.0,28.3,24.0,0.0,57.0
2017-02-13,Kano,12.0,19.0,29.2,24.1,0.0,53.0
2017-02-14,Kano,12.0,19.9,28.7,24.3,0.0,46.0
2017-02-15,Kano,12.0,21.0,28.0,24.9,0.0,61.0
2017-02-16,Kano,12.0,18.4,29.3,24.5,0.0,56.0
2017-02-17,Kano,12.0,20.9,29.4,25.7,0.0,57.0
2017-02-18,Kano,12.0,18.7,28.2,23.4,0.0,57.0
2017-02-19,Kano,12.0,18.8,28.7,23.8,0.0,51.0
2017-02-20,Kano,12.0,23.9,32.4,27.6,0.0,54.0
2017-02-21,Kano,12.0,20.9,29.8,25.2,0.0,56.0
2017-02-22,Kano,12.0,20.8,28.9,24.6,0.0,56.0
2017-02-23,Kano,12.0,21.2,29.8,25.8,0.0,52.0
2017-02-24,Kano,12.0,23.2,32.0,26.8,0.0,58.0
2017-02-25,Kano,12.0,21.9,31.0,26.8,0.0,59.0
2017-02-26,Kano,12.0,20.2,29.2,25.4,0.0,55.0
2017-02-27,Kano,12.0,20.6,30.0,25.8,0.0,61.0
2017-02-28,Kano,12.0,21.3,30.8,26.1,0.0,59.0
2017-03-01,Kano,12.0,22.3,31.5,26.9,0.0,58.0
2017-03-02,Kano,12.0,22.5,30.1,26.7,0.0,55.0
2017-03-03,Kano,12.0,21.0,30.4,25.8,0.0,56.0
2017-03-04,Kano,12.0,21.9,30.7,26.3,0.0,60.0
2017-03-05,Kano,12.0,23.3,30.5,26.7,0.0,51.0
2017-03-06,Kano,12.0,24.6,32.2,28.7,0.0,52.0
2017-03-07,Kano,12.0,22.0,31.9,27.0,0.0,56.0
2017-03-08,Kano,12.0,27.1,35.9,31.0,0.0,57.0
2017-03-09,Kano,12.0,23.3,32.1,27.1,0.0,57.0
2017-03-10,Kano,12.0,21.3,28.9,25.7,0.0,60.0
2017-03-11,Kano,12.0,24.8,31.9,28.0,0.0,59.0
2017-03-12,Kano,12.0,24.0,32.9,28.9,0.0,58.0
2017-03-13,Kano,12.0,23.5,33.3,28.4,0.0,57.0
2017-03-14,Kano,12.0,23.1,32.7,28.2,0.0,61.0
2017-03-15,Kano,12.0,23.0,31.5,27.7,0.0,63.0
2017-03-16,Kano,12.0,23.9,32.0,27.9,5.0,57.0
2017-03-17,Kano,12.0,22.0,30.2,25.7,0.0,60.0
2017-03-18,Kano,12.0,24.5,33.8,29.4,0.0,57.0
2017-03-19,Kano,12.0,23.2,33.1,28.1,0.0,53.0
2017-03-20,Kano,12.0,26.1,34.8,29.9,0.0,52.0
2017-03-21,Kano,12.0,24.4,32.9,28.1,0.0,63.0
2017-03-22,Kano,12.0,24.3,32.3,28.8,0.0,62.0
2017-03-23,Kano,12.0,25.7,33.9,30.3,0.0,60.0
2017-03-24,Kano,12.0,25.5,33.9,30.5,0.0,63.0
2017-03-25,Kano,12.0,25.2,34.3,30.1,0.0,56.0
2017-03-26,Kano,12.0,22.7,30.9,27.2,0.0,63.0
2017-03-27,Kano,12.0,22.8,32.3,27.9,0.4,61.0
2017-03-28,Kano,12.0,25.9,34.7,30.2,5.3,58.0
2017-03-29,Kano,12.0,24.5,32.9,28.8,1.1,50.0
2017-03-30,Kano,12.0,24.7,34.3,29.7,0.0,54.0
2017-03-31,Kano,12.0,24.9,33.6,30.0,0.0,67.0
2017-04-01,Kano,12.0,25.0,33.3,30.1,0.0,67.0
2017-04-02,Kano,12.0,24.4,32.4,28.8,0.0,54.0
2017-04-03,Kano,12.0,26.6,35.7,31.2,5.1,52.0
2017-04-04,Kano,12.0,25.6,34.7,29.6,0.0,66.0
2017-04-05,Kano,12.0,25.8,35.8,30.9,0.0,60.0
2017-04-06,Kano,12.0,25.9,34.0,30.1,0.0,58.0
2017-04-07,Kano,12.0,29.2,37.1,32.5,1.0,56.0
2017-04-08,Kano,12.0,27.9,35.3,32.1,0.0,56.0
2017-04-09,Kano,12.0,28.9,37.9,32.9,0.0,66.0
2017-04-10,Kano,12.0,29.6,36.8,32.5,0.0,62.0
2017-04-11,Kano,12.0,26.5,35.1,30.6,2.8,54.0
2017-04-12,Kano,12.0,25.3,33.1,30.3,0.0,59.0
2017-04-13,Kano,12.0,24.9,34.0,29.7,0.0,68.0
2017-04-14,Kano,12.0,26.6,36.4,31.3,0.0,63.0
2017-04-15,Kano,12.0,25.8,35.3,31.1,0.0,57.0
2017-04-16,Kano,12.0,27.0,35.1,31.1,0.0,60.0
2017-04-17,Kano,12.0,26.5,34.2,30.3,0.0,62.0
2017-04-18,Kano,12.0,26.9,35.3,31.7,0.0,66.0
2017-04-19,Kano,12.0,26.3,35.1,31.0,0.0,62.0
2017-04-20,Kano,12.0,27.2,34.2,30.9,0.0,69.0
2017-04-21,Kano,12.0,27.3,36.0,31.7,0.0,64.0
2017-04-22,Kano,12.0,26.7,36.2,31.5,0.0,54.0
2017-04-23,Kano,12.0,25.4,33.9,30.1,0.0,66.0
2017-04-24,Kano,12.0,25.9,35.1,30.9,0.0,63.0
2017-04-25,Kano,12.0,28.3,36.4,32.4,0.0,62.0
2017-04-26,Kano,12.0,28.2,36.1,31.8,2.9,66.0
2017-04-27,Kano,12.0,25.9,34.4,29.8,0.0,64.0
2017-04-28,Kano,12.0,27.8,37.1,32.8,0.0,66.0
2017-04-29,Kano,12.0,26.9,36.6,32.0,0.0,63.0
2017-04-30,Kano,12.0,26.6,35.3,31.0,0.0,63.0
2017-05-01,Kano,12.0,26.0,36.0,31.4,0.0,70.0
2017-05-02,Kano,12.0,28.0,36.6,32.4,0.7,66.0
2017-05-03,Kano,12.0,25.7,34.1,29.9,0.0,68.0
2017-05-04,Kano,12.0,29.1,37.2,32.8,3.1,64.0
2017-05-05,Kano,12.0,29.0,37.5,33.5,17.6,71.0
2017-05-06,Kano,12.0,28.3,37.7,33.4,0.0,67.0
2017-05-07,Kano,12.0,28.5,37.2,33.8,0.0,66.0
2017-05-08,Kano,12.0,26.5,34.6,31.7,2.6,72.0
2017-05-09,Kano,12.0,28.9,37.8,33.7,2.5,66.0
2017-05-10,Kano,12.0,27.5,36.5,32.9,6.7,68.0
2017-05-11,Kano,12.0,27.8,36.9,31.7,6.3,63.0
2017-05-12,Kano,12.0,28.0,36.7,33.2,3.0,66.0
2017-05-13,Kano,12.0,28.5,37.7,33.2,5.7,72.0
2017-05-14,Kano,12.0,29.8,38.1,34.5,0.0,68.0
2017-05-15,Kano,12.0,30.5,38.1,34.1,0.0,69.0
2017-05-16,Kano,12.0,27.4,35.4,32.1,1.7,69.0
2017-05-17,Kano,12.0,28.0,36.5,33.2,0.0,69.0
2017-05-18,Kano,12.0,30.0,37.4,33.2,0.0,68.0
2017-05-19,Kano,12.0,28.2,37.0,33.2,9.2,68.0
2017-05-20,Kano,12.0,29.5,37.1,32.6,1.0,69.0
2017-05-21,Kano,12.0,31.2,39.6,34.9,3.0,69.0
2017-05-22,Kano,12.0,27.8,35.3,32.3,0.0,73.0
2017-05-23,Kano,12.0,29.4,39.5,34.8,0.0,73.0
2017-05-24,Kano,12.0,27.0,34.8,31.4,0.0,77.0
2017-05-25,Kano,12.0,27.8,36.4,32.6,0.0,75.0
2017-05-26,Kano,12.0,29.9,37.0,33.9,4.5,68.0
2017-05-27,Kano,12.0,27.5,35.0,31.9,3.5,70.0
2017-05-28,Kano,12.0,27.8,35.1,32.2,0.0,76.0
2017-05-29,Kano,12.0,28.1,37.4,33.6,4.2,76.0
2017-05-30,Kano,12.0,27.1,35.2,31.1,14.8,77.0
2017-05-31,Kano,12.0,30.2,38.0,34.3,15.1,73.0
2017-06-01,Kano,12.0,29.5,37.6,34.7,0.0,73.0
2017-06-02,Kano,12.0,30.4,37.5,34.7,0.0,75.0
2017-06-03,Kano,12.0,28.8,37.4,33.4,1.0,69.0
2017-06-04,Kano,12.0,27.8,37.0,32.6,5.1,74.0
2017-06-05,Kano,12.0,28.5,36.8,32.6,0.0,83.0
2017-06-06,Kano,12.0,30.1,38.4,33.3,0.0,74.0
2017-06-07,Kano,12.0,28.0,37.1,33.1,3.6,76.0
2017-06-08,Kano,12.0,28.0,36.8,32.6,0.0,75.0
2017-06-09,Kano,12.0,31.0,38.7,34.7,0.0,82.0
2017-06-10,Kano,12.0,27.7,36.2,32.7,15.3,72.0
2017-06-11,Kano,12.0,28.8,38.4,34.5,0.0,80.0
2017-06-12,Kano,12.0,27.8,37.5,33.0,10.8,76.0
2017-06-13,Kano,12.0,27.2,37.5,32.9,0.0,75.0
2017-06-14,Kano,12.0,29.7,37.6,33.4,0.0,71.0
2017-06-15,Kano,12.0,28.7,38.3,33.4,1.0,85.0
2017-06-16,Kano,12.0,27.9,36.9,32.6,8.1,81.0
2017-06-17,Kano,12.0,29.0,37.6,33.4,0.0,73.0
2017-06-18,Kano,12.0,29.2,38.4,33.5,0.0,74.0
2017-06-19,Kano,12.0,31.8,38.1,34.5,4.8,77.0
2017-06-20,Kano,12.0,27.2,37.6,32.7,11.2,82.0
2017-06-21,Kano,12.0,28.2,35.2,31.8,7.9,79.0
2017-06-22,Kano,12.0,26.8,35.7,31.8,1.5,76.0
2017-06-23,Kano,12.0,30.6,38.1,35.2,0.0,80.0
2017-06-24,Kano,12.0,26.0,34.6,30.4,0.0,86.0
2017-06-25,Kano,12.0,26.8,35.9,31.2,2.0,83.0
2017-06-26,Kano,12.0,27.8,35.9,32.4,0.0,74.0
2017-06-27,Kano,12.0,26.8,35.5,31.7,11.6,77.0
2017-06-28,Kano,12.0,28.1,37.1,33.2,0.0,81.0
2017-06-29,Kano,12.0,28.6,36.9,33.1,0.0,83.0
2017-06-30,Kano,12.0,27.8,35.0,31.6,10.4,88.0
2017-07-01,Kano,12.0,30.0,37.8,33.8,0.0,83.0
2017-07-02,Kano,12.0,25.8,35.8,30.9,0.0,85.0
2017-07-03,Kano,12.0,26.9,34.9,31.2,8.0,74.0
2017-07-04,Kano,12.0,29.8,37.8,33.7,8.1,82.0
2017-07-05,Kano,12.0,26.4,34.6,30.5,5.3,87.0
2017-07-06,Kano,12.0,27.8,36.0,32.2,0.0,92.0
2017-07-07,Kano,12.0,29.8,37.7,33.5,3.2,79.0
